"Delivery Date","Hour Ending","MW Offered","ONNS Offer Price"
"02/04/2023","20","20","0"
"02/04/2023","20","587.6",".01"
"02/04/2023","20","642.6",".35"
"02/04/2023","20","682.6",".5"
"02/04/2023","20","772.6",".6"
"02/04/2023","20","832.6",".75"
"02/04/2023","20","837.6",".97"
"02/04/2023","20","1088.6","1"
"02/04/2023","20","1188.6","1.02"
"02/04/2023","20","1256.6","1.36"
"02/04/2023","20","1306.2","1.5"
"02/04/2023","20","1330.8","1.6"
"02/04/2023","20","1374.8","2.01"
"02/04/2023","20","1424.8","2.45"
"02/04/2023","20","1604.8","3"
"02/04/2023","20","1879.8","3.14"
"02/04/2023","20","1889.8","4"
"02/04/2023","20","2329.2","5"
"02/04/2023","20","2337.9","5.25"
"02/04/2023","20","2381.9","6"
"02/04/2023","20","2403.5","6.56"
"02/04/2023","20","2416.5","7.95"
"02/04/2023","20","2491.5","8"
"02/04/2023","20","2500.2","8.2"
"02/04/2023","20","2705.2","10"
"02/04/2023","20","2716.8","10.25"
"02/04/2023","20","2746.8","12"
"02/04/2023","20","2752.2","12.82"
"02/04/2023","20","2797.2","15"
"02/04/2023","20","2875.2","20"
"02/04/2023","20","2876.9","20.19"
"02/04/2023","20","3081.9","25"
"02/04/2023","20","3219.9","30"
"02/04/2023","20","3859.9","56.28"
"02/04/2023","20","3879.9","70"
"02/04/2023","20","4073.9","122.8"
"02/04/2023","20","4228.9","472.8"
"02/04/2023","20","4240.9","1999"
"02/04/2023","21","20","0"
"02/04/2023","21","587.6",".01"
"02/04/2023","21","642.6",".35"
"02/04/2023","21","682.6",".5"
"02/04/2023","21","772.6",".6"
"02/04/2023","21","832.6",".75"
"02/04/2023","21","837.6",".95"
"02/04/2023","21","1088.6","1"
"02/04/2023","21","1188.6","1.02"
"02/04/2023","21","1256.6","1.36"
"02/04/2023","21","1306.2","1.5"
"02/04/2023","21","1330.8","1.6"
"02/04/2023","21","1374.8","2.01"
"02/04/2023","21","1424.8","2.45"
"02/04/2023","21","1604.8","3"
"02/04/2023","21","1879.8","3.14"
"02/04/2023","21","1889.8","4"
"02/04/2023","21","2329.2","5"
"02/04/2023","21","2338.2","5.25"
"02/04/2023","21","2432.2","6"
"02/04/2023","21","2453.8","6.56"
"02/04/2023","21","2466.8","7.95"
"02/04/2023","21","2541.8","8"
"02/04/2023","21","2550.8","8.2"
"02/04/2023","21","2705.8","10"
"02/04/2023","21","2717.8","10.25"
"02/04/2023","21","2747.8","12"
"02/04/2023","21","2753.2","12.82"
"02/04/2023","21","2798.2","15"
"02/04/2023","21","2876.2","20"
"02/04/2023","21","2877.2","21.95"
"02/04/2023","21","3082.2","25"
"02/04/2023","21","3220.2","26"
"02/04/2023","21","3860.2","56.28"
"02/04/2023","21","3880.2","70"
"02/04/2023","21","4074.2","122.8"
"02/04/2023","21","4229.2","472.8"
"02/04/2023","21","4241.2","1999"
"02/04/2023","22","20","0"
"02/04/2023","22","587.6",".01"
"02/04/2023","22","642.6",".35"
"02/04/2023","22","682.6",".5"
"02/04/2023","22","772.6",".6"
"02/04/2023","22","832.6",".75"
"02/04/2023","22","837.6",".98"
"02/04/2023","22","1088.6","1"
"02/04/2023","22","1188.6","1.02"
"02/04/2023","22","1256.6","1.36"
"02/04/2023","22","1306.2","1.5"
"02/04/2023","22","1330.8","1.6"
"02/04/2023","22","1380.8","2"
"02/04/2023","22","1424.8","2.01"
"02/04/2023","22","1474.8","2.45"
"02/04/2023","22","1654.8","3"
"02/04/2023","22","1929.8","3.14"
"02/04/2023","22","1939.8","4"
"02/04/2023","22","2114.8","4.5"
"02/04/2023","22","2174.8","4.75"
"02/04/2023","22","2496.8","5"
"02/04/2023","22","2506.1","5.25"
"02/04/2023","22","2550.1","6"
"02/04/2023","22","2571.7","6.56"
"02/04/2023","22","2584.7","7.95"
"02/04/2023","22","2659.7","8"
"02/04/2023","22","2669","8.2"
"02/04/2023","22","2684","10"
"02/04/2023","22","2696.4","10.25"
"02/04/2023","22","2756.4","12"
"02/04/2023","22","2761.8","12.82"
"02/04/2023","22","2775.8","15"
"02/04/2023","22","2840.8","20"
"02/04/2023","22","2998","22"
"02/04/2023","22","3203","25"
"02/04/2023","22","3212","50"
"02/04/2023","22","3852","56.28"
"02/04/2023","22","3872","70"
"02/04/2023","22","4066","118.25"
"02/04/2023","22","4221","468.25"
"02/04/2023","22","4233","1999"
"02/04/2023","23","20","0"
"02/04/2023","23","587.6",".01"
"02/04/2023","23","642.6",".35"
"02/04/2023","23","742.6",".5"
"02/04/2023","23","832.6",".6"
"02/04/2023","23","937.6",".75"
"02/04/2023","23","942.6",".96"
"02/04/2023","23","1232.6","1"
"02/04/2023","23","1332.6","1.02"
"02/04/2023","23","1400.6","1.36"
"02/04/2023","23","1450.2","1.5"
"02/04/2023","23","1474.8","1.6"
"02/04/2023","23","1669.8","2"
"02/04/2023","23","1713.8","2.01"
"02/04/2023","23","1763.8","2.45"
"02/04/2023","23","2003.8","3"
"02/04/2023","23","2278.8","3.14"
"02/04/2023","23","2288.8","4"
"02/04/2023","23","2500.8","5"
"02/04/2023","23","2511","5.25"
"02/04/2023","23","2555","6"
"02/04/2023","23","2580.6","6.56"
"02/04/2023","23","2593.6","7.95"
"02/04/2023","23","2668.6","8"
"02/04/2023","23","2678.8","8.2"
"02/04/2023","23","2723.8","10"
"02/04/2023","23","2737.4","10.25"
"02/04/2023","23","2782.4","10.45"
"02/04/2023","23","2812.4","12"
"02/04/2023","23","2818.8","12.82"
"02/04/2023","23","2948.8","15"
"02/04/2023","23","3106.8","20"
"02/04/2023","23","3126","22"
"02/04/2023","23","3211","25"
"02/04/2023","23","3851","56.28"
"02/04/2023","23","3871","60.45"
"02/04/2023","23","3880","100"
"02/04/2023","23","4074","110.25"
"02/04/2023","23","4229","460.25"
"02/04/2023","23","4241","1999"
"02/04/2023","24","20","0"
"02/04/2023","24","587.6",".01"
"02/04/2023","24","642.6",".35"
"02/04/2023","24","742.6",".5"
"02/04/2023","24","832.6",".6"
"02/04/2023","24","937.6",".75"
"02/04/2023","24","942.6",".98"
"02/04/2023","24","1377.6","1"
"02/04/2023","24","1477.6","1.02"
"02/04/2023","24","1545.6","1.36"
"02/04/2023","24","1715.2","1.5"
"02/04/2023","24","1739.8","1.6"
"02/04/2023","24","1819.8","2"
"02/04/2023","24","1863.8","2.01"
"02/04/2023","24","1913.8","2.45"
"02/04/2023","24","2033.8","3"
"02/04/2023","24","2308.8","3.14"
"02/04/2023","24","2318.8","4"
"02/04/2023","24","2553.2","5"
"02/04/2023","24","2561.3","5.25"
"02/04/2023","24","2605.3","6"
"02/04/2023","24","2630.9","6.56"
"02/04/2023","24","2643.9","7.95"
"02/04/2023","24","2718.9","8"
"02/04/2023","24","2727","8.2"
"02/04/2023","24","2742","10"
"02/04/2023","24","2752.8","10.25"
"02/04/2023","24","2797.8","10.45"
"02/04/2023","24","2827.8","12"
"02/04/2023","24","2834.2","12.82"
"02/04/2023","24","2964.2","15"
"02/04/2023","24","3122.2","20"
"02/04/2023","24","3207.2","25"
"02/04/2023","24","3211","26.57"
"02/04/2023","24","3851","56.28"
"02/04/2023","24","3871","60.45"
"02/04/2023","24","3880","100"
"02/04/2023","24","4074","110.25"
"02/04/2023","24","4229","460.25"
"02/04/2023","24","4241","1999"
