"Delivery Date","Hour Ending","MW Offered","ONNS Offer Price"
"02/01/2023","19","3511.8","100"
"02/01/2023","19","3531.8","122.71"
"02/01/2023","19","3542.6","123.05"
"02/01/2023","19","3557","153.81"
"02/01/2023","19","3751","177.8"
"02/01/2023","19","3756.6","192.26"
"02/01/2023","19","3950.6","302.8"
"02/01/2023","19","4105.6","527.8"
"02/01/2023","19","4117.6","1999"
"02/01/2023","20","65","0"
"02/01/2023","20","434.6",".01"
"02/01/2023","20","489.6",".35"
"02/01/2023","20","529.6",".5"
"02/01/2023","20","619.6",".6"
"02/01/2023","20","679.6",".75"
"02/01/2023","20","931.6","1"
"02/01/2023","20","936.6","1.03"
"02/01/2023","20","1036.6","1.34"
"02/01/2023","20","1104.6","1.36"
"02/01/2023","20","1144.6","1.5"
"02/01/2023","20","1169.2","1.6"
"02/01/2023","20","1213.2","2.01"
"02/01/2023","20","1263.2","2.45"
"02/01/2023","20","1443.2","3"
"02/01/2023","20","1993.2","3.14"
"02/01/2023","20","2003.2","4"
"02/01/2023","20","2442.6","5"
"02/01/2023","20","2486.6","5.01"
"02/01/2023","20","2530.6","6"
"02/01/2023","20","2543.6","7.95"
"02/01/2023","20","2618.6","8"
"02/01/2023","20","2823.6","10"
"02/01/2023","20","2853.6","12"
"02/01/2023","20","2898.6","15"
"02/01/2023","20","2922.6","20"
"02/01/2023","20","3127.6","25"
"02/01/2023","20","3172.6","49.6"
"02/01/2023","20","3338.6","51.41"
"02/01/2023","20","3349.4","78.75"
"02/01/2023","20","3371.8","98.44"
"02/01/2023","20","3391.8","99.6"
"02/01/2023","20","3531.8","100"
"02/01/2023","20","3542.6","123.05"
"02/01/2023","20","3557","153.81"
"02/01/2023","20","3751","177.8"
"02/01/2023","20","3756.6","192.26"
"02/01/2023","20","3950.6","302.8"
"02/01/2023","20","4105.6","527.8"
"02/01/2023","20","4117.6","1999"
"02/01/2023","21","65","0"
"02/01/2023","21","434.6",".01"
"02/01/2023","21","489.6",".35"
"02/01/2023","21","529.6",".5"
"02/01/2023","21","619.6",".6"
"02/01/2023","21","679.6",".75"
"02/01/2023","21","931.6","1"
"02/01/2023","21","936.6","1.04"
"02/01/2023","21","1036.6","1.34"
"02/01/2023","21","1104.6","1.36"
"02/01/2023","21","1144.6","1.5"
"02/01/2023","21","1169.2","1.6"
"02/01/2023","21","1213.2","2.01"
"02/01/2023","21","1263.2","2.45"
"02/01/2023","21","1443.2","3"
"02/01/2023","21","1993.2","3.14"
"02/01/2023","21","2003.2","4"
"02/01/2023","21","2442.6","5"
"02/01/2023","21","2486.6","5.01"
"02/01/2023","21","2580.6","6"
"02/01/2023","21","2593.6","7.95"
"02/01/2023","21","2668.6","8"
"02/01/2023","21","2823.6","10"
"02/01/2023","21","2853.6","12"
"02/01/2023","21","2898.6","15"
"02/01/2023","21","2922.6","20"
"02/01/2023","21","3127.6","25"
"02/01/2023","21","3172.6","26.23"
"02/01/2023","21","3338.6","51.41"
"02/01/2023","21","3358.6","76.23"
"02/01/2023","21","3369.4","78.75"
"02/01/2023","21","3391.8","98.44"
"02/01/2023","21","3531.8","100"
"02/01/2023","21","3542.6","123.05"
"02/01/2023","21","3557","153.81"
"02/01/2023","21","3751","177.8"
"02/01/2023","21","3756.6","192.26"
"02/01/2023","21","3950.6","302.8"
"02/01/2023","21","4105.6","527.8"
"02/01/2023","21","4117.6","1999"
"02/01/2023","22","65","0"
"02/01/2023","22","434.6",".01"
"02/01/2023","22","489.6",".35"
"02/01/2023","22","529.6",".5"
"02/01/2023","22","619.6",".6"
"02/01/2023","22","679.6",".75"
"02/01/2023","22","931.6","1"
"02/01/2023","22","936.6","1.02"
"02/01/2023","22","1036.6","1.34"
"02/01/2023","22","1104.6","1.36"
"02/01/2023","22","1144.6","1.5"
"02/01/2023","22","1169.2","1.6"
"02/01/2023","22","1219.2","2"
"02/01/2023","22","1263.2","2.01"
"02/01/2023","22","1313.2","2.45"
"02/01/2023","22","1493.2","3"
"02/01/2023","22","2043.2","3.14"
"02/01/2023","22","2053.2","4"
"02/01/2023","22","2228.2","4.5"
"02/01/2023","22","2288.2","4.75"
"02/01/2023","22","2632.6","5"
"02/01/2023","22","2676.6","5.01"
"02/01/2023","22","2720.6","6"
"02/01/2023","22","2733.6","7.95"
"02/01/2023","22","2808.6","8"
"02/01/2023","22","2823.6","10"
"02/01/2023","22","2883.6","12"
"02/01/2023","22","2897.6","15"
"02/01/2023","22","2917.6","20"
"02/01/2023","22","3122.6","25"
"02/01/2023","22","3167.6","26.43"
"02/01/2023","22","3333.6","51.41"
"02/01/2023","22","3353.6","76.43"
"02/01/2023","22","3364.4","78.75"
"02/01/2023","22","3386.8","98.44"
"02/01/2023","22","3526.8","100"
"02/01/2023","22","3537.6","123.05"
"02/01/2023","22","3731.6","151.25"
"02/01/2023","22","3746","153.81"
"02/01/2023","22","3751.6","192.26"
"02/01/2023","22","3945.6","276.25"
"02/01/2023","22","4100.6","501.25"
"02/01/2023","22","4112.6","1999"
"02/01/2023","23","65","0"
"02/01/2023","23","434.6",".01"
"02/01/2023","23","489.6",".35"
"02/01/2023","23","589.6",".5"
"02/01/2023","23","679.6",".6"
"02/01/2023","23","784.6",".75"
"02/01/2023","23","1075.6","1"
"02/01/2023","23","1080.6","1.02"
"02/01/2023","23","1180.6","1.34"
"02/01/2023","23","1248.6","1.36"
"02/01/2023","23","1288.6","1.5"
"02/01/2023","23","1313.2","1.6"
"02/01/2023","23","1508.2","2"
"02/01/2023","23","1552.2","2.01"
"02/01/2023","23","1602.2","2.45"
"02/01/2023","23","1842.2","3"
"02/01/2023","23","2392.2","3.14"
"02/01/2023","23","2402.2","4"
"02/01/2023","23","2636.6","5"
"02/01/2023","23","2680.6","5.01"
"02/01/2023","23","2724.6","6"
"02/01/2023","23","2737.6","7.95"
"02/01/2023","23","2812.6","8"
"02/01/2023","23","2857.6","10"
"02/01/2023","23","2902.6","10.45"
"02/01/2023","23","2914.9","10.5"
"02/01/2023","23","2944.9","12"
"02/01/2023","23","2970.5","13.12"
"02/01/2023","23","3100.5","15"
"02/01/2023","23","3112.8","16.41"
"02/01/2023","23","3132.8","20"
"02/01/2023","23","3149.2","20.51"
"02/01/2023","23","3234.2","25"
"02/01/2023","23","3240.6","25.63"
"02/01/2023","23","3319.6","51.41"
"02/01/2023","23","3339.6","60.45"
"02/01/2023","23","3479.6","100"
"02/01/2023","23","3673.6","144.75"
"02/01/2023","23","3867.6","269.75"
"02/01/2023","23","4022.6","494.75"
"02/01/2023","23","4034.6","1999"
"02/01/2023","24","65","0"
"02/01/2023","24","434.6",".01"
"02/01/2023","24","489.6",".35"
"02/01/2023","24","589.6",".5"
"02/01/2023","24","679.6",".6"
"02/01/2023","24","784.6",".75"
"02/01/2023","24","789.6",".97"
"02/01/2023","24","1225.6","1"
"02/01/2023","24","1325.6","1.34"
"02/01/2023","24","1393.6","1.36"
"02/01/2023","24","1553.6","1.5"
"02/01/2023","24","1578.2","1.6"
"02/01/2023","24","1658.2","2"
"02/01/2023","24","1702.2","2.01"
"02/01/2023","24","1752.2","2.45"
"02/01/2023","24","1872.2","3"
"02/01/2023","24","2422.2","3.14"
"02/01/2023","24","2432.2","4"
"02/01/2023","24","2666.6","5"
"02/01/2023","24","2710.6","5.01"
"02/01/2023","24","2754.6","6"
"02/01/2023","24","2767.6","7.95"
"02/01/2023","24","2842.6","8"
"02/01/2023","24","2857.6","10"
"02/01/2023","24","2902.6","10.45"
"02/01/2023","24","2912.8","10.5"
"02/01/2023","24","2942.8","12"
"02/01/2023","24","2968.4","13.12"
"02/01/2023","24","3098.4","15"
"02/01/2023","24","3108.6","16.41"
"02/01/2023","24","3128.6","20"
"02/01/2023","24","3142.2","20.51"
"02/01/2023","24","3227.2","25"
"02/01/2023","24","3233.6","25.63"
"02/01/2023","24","3312.6","51.41"
"02/01/2023","24","3332.6","60.45"
"02/01/2023","24","3472.6","100"
"02/01/2023","24","3666.6","144.75"
"02/01/2023","24","3860.6","269.75"
"02/01/2023","24","4015.6","494.75"
"02/01/2023","24","4027.6","1999"
