"Delivery Date","Hour Ending","MW Offered","OFFNS Offer Price"
"02/01/2023","18","1994.2","4"
"02/01/2023","18","2030.2","5"
"02/01/2023","18","2042.2","7"
"02/01/2023","18","2048.2","25"
"02/01/2023","18","2096.2","33.75"
"02/01/2023","18","2164.2","35.15"
"02/01/2023","18","2232.2","35.45"
"02/01/2023","18","2299.2","35.9"
"02/01/2023","18","2366.2","36.35"
"02/01/2023","18","2434.2","37.2"
"02/01/2023","18","2502.2","39.8"
"02/01/2023","18","2745.2","47.8"
"02/01/2023","18","2759.3","50"
"02/01/2023","18","2774.3","54.92"
"02/01/2023","18","2789.3","57.92"
"02/01/2023","18","2799.3","60.55"
"02/01/2023","18","3042.3","62.8"
"02/01/2023","18","3052.3","63.55"
"02/01/2023","18","3066.3","80"
"02/01/2023","18","3080.3","110"
"02/01/2023","18","3094.3","140"
"02/01/2023","18","3107.6","170"
"02/01/2023","18","3120.1","200"
"02/01/2023","18","3131.6","230"
"02/01/2023","18","3144.7","260"
"02/01/2023","18","3156.2","290"
"02/01/2023","18","3169.5","320"
"02/01/2023","18","3179","350"
"02/01/2023","18","3186.5","380"
"02/01/2023","18","3195","410"
"02/01/2023","18","3201.5","440"
"02/01/2023","18","3212","470"
"02/01/2023","19","779.1",".01"
"02/01/2023","19","823.1",".92"
"02/01/2023","19","867.1",".94"
"02/01/2023","19","911.1",".96"
"02/01/2023","19","955.1",".97"
"02/01/2023","19","1160.6",".99"
"02/01/2023","19","1264.1","1"
"02/01/2023","19","1321.4","1.04"
"02/01/2023","19","1378.9","1.09"
"02/01/2023","19","1435.7","1.11"
"02/01/2023","19","1499.1","1.13"
"02/01/2023","19","1533.1","2"
"02/01/2023","19","1593.6","2.3"
"02/01/2023","19","1799.6","2.72"
"02/01/2023","19","1835.6","3"
"02/01/2023","19","1871.6","4"
"02/01/2023","19","1907.6","5"
"02/01/2023","19","1919.6","7"
"02/01/2023","19","1967.6","20.75"
"02/01/2023","19","1973.6","25"
"02/01/2023","19","2041.6","35.15"
"02/01/2023","19","2109.6","35.45"
"02/01/2023","19","2176.6","35.9"
"02/01/2023","19","2243.6","36.35"
"02/01/2023","19","2311.6","37.2"
"02/01/2023","19","2379.6","39.8"
"02/01/2023","19","2622.6","47.8"
"02/01/2023","19","2644.9","50"
"02/01/2023","19","2659.9","54.25"
"02/01/2023","19","2674.9","57.25"
"02/01/2023","19","2684.9","61.46"
"02/01/2023","19","2927.9","62.8"
"02/01/2023","19","2937.9","64.46"
"02/01/2023","19","2960","80"
"02/01/2023","19","2982.1","110"
"02/01/2023","19","3003.9","140"
"02/01/2023","19","3024.7","170"
"02/01/2023","19","3044.2","200"
"02/01/2023","19","3063.7","230"
"02/01/2023","19","3084.2","260"
"02/01/2023","19","3103.7","290"
"02/01/2023","19","3124.5","320"
"02/01/2023","19","3141","350"
"02/01/2023","19","3156.5","380"
"02/01/2023","19","3173","410"
"02/01/2023","19","3187.5","440"
"02/01/2023","19","3205","470"
"02/01/2023","20","785.7",".01"
"02/01/2023","20","829.7",".92"
"02/01/2023","20","873.7",".94"
"02/01/2023","20","917.7",".96"
"02/01/2023","20","961.7",".97"
"02/01/2023","20","1165.7",".99"
"02/01/2023","20","1269.2","1"
"02/01/2023","20","1326.5","1.04"
"02/01/2023","20","1384","1.09"
"02/01/2023","20","1440.8","1.11"
"02/01/2023","20","1504.2","1.13"
"02/01/2023","20","1538.2","2"
"02/01/2023","20","1598.7","2.3"
"02/01/2023","20","1804.7","2.72"
"02/01/2023","20","1840.7","3"
"02/01/2023","20","1876.7","4"
"02/01/2023","20","1912.7","5"
"02/01/2023","20","1924.7","7"
"02/01/2023","20","1972.7","13.75"
"02/01/2023","20","1978.7","25"
"02/01/2023","20","2046.7","35.15"
"02/01/2023","20","2114.7","35.45"
"02/01/2023","20","2181.7","35.9"
"02/01/2023","20","2248.7","36.35"
"02/01/2023","20","2316.7","37.2"
"02/01/2023","20","2384.7","39.8"
"02/01/2023","20","2399.7","41.09"
"02/01/2023","20","2414.7","44.09"
"02/01/2023","20","2657.7","47.8"
"02/01/2023","20","2679.9","50"
"02/01/2023","20","2689.9","56.2"
"02/01/2023","20","2699.9","59.2"
"02/01/2023","20","2942.9","62.8"
"02/01/2023","20","2964.8","80"
"02/01/2023","20","2986.7","110"
"02/01/2023","20","3008.3","140"
"02/01/2023","20","3029.2","170"
"02/01/2023","20","3048.4","200"
"02/01/2023","20","3067.6","230"
"02/01/2023","20","3088.2","260"
"02/01/2023","20","3107.4","290"
"02/01/2023","20","3128","320"
"02/01/2023","20","3144.2","350"
"02/01/2023","20","3159.4","380"
"02/01/2023","20","3175.6","410"
"02/01/2023","20","3189.8","440"
"02/01/2023","20","3207","470"
"02/01/2023","21","789.9",".01"
"02/01/2023","21","833.9",".92"
"02/01/2023","21","877.9",".94"
"02/01/2023","21","921.9",".96"
"02/01/2023","21","965.9",".97"
"02/01/2023","21","1168.4",".99"
"02/01/2023","21","1271.9","1"
"02/01/2023","21","1329.2","1.04"
"02/01/2023","21","1386.7","1.09"
"02/01/2023","21","1443.5","1.11"
"02/01/2023","21","1506.9","1.13"
"02/01/2023","21","1540.9","2"
"02/01/2023","21","1601.4","2.3"
"02/01/2023","21","1807.4","2.72"
"02/01/2023","21","1843.4","3"
"02/01/2023","21","1879.4","4"
"02/01/2023","21","1915.4","5"
"02/01/2023","21","1963.4","5.99"
"02/01/2023","21","1975.4","7"
"02/01/2023","21","1981.4","25"
"02/01/2023","21","2049.4","35.15"
"02/01/2023","21","2117.4","35.45"
"02/01/2023","21","2184.4","35.9"
"02/01/2023","21","2251.4","36.35"
"02/01/2023","21","2319.4","37.2"
"02/01/2023","21","2334.4","38.69"
"02/01/2023","21","2402.4","39.8"
"02/01/2023","21","2417.4","41.69"
"02/01/2023","21","2660.4","47.8"
"02/01/2023","21","2670.4","49.88"
"02/01/2023","21","2692.4","50"
"02/01/2023","21","2702.4","52.88"
"02/01/2023","21","2945.4","62.8"
"02/01/2023","21","2967.2","80"
"02/01/2023","21","2989","110"
"02/01/2023","21","3010.5","140"
"02/01/2023","21","3031.2","170"
"02/01/2023","21","3050.3","200"
"02/01/2023","21","3069.4","230"
"02/01/2023","21","3089.9","260"
"02/01/2023","21","3109","290"
"02/01/2023","21","3129.5","320"
"02/01/2023","21","3145.6","350"
"02/01/2023","21","3160.7","380"
"02/01/2023","21","3176.8","410"
"02/01/2023","21","3190.9","440"
"02/01/2023","21","3208","470"
"02/01/2023","22","787",".01"
"02/01/2023","22","831",".92"
"02/01/2023","22","875",".94"
"02/01/2023","22","919",".96"
"02/01/2023","22","963",".97"
"02/01/2023","22","1165.5",".99"
"02/01/2023","22","1269","1"
"02/01/2023","22","1326.3","1.04"
"02/01/2023","22","1383.8","1.09"
"02/01/2023","22","1440.6","1.11"
"02/01/2023","22","1504","1.13"
"02/01/2023","22","1538","2"
"02/01/2023","22","1598.5","2.3"
"02/01/2023","22","1804.5","2.72"
"02/01/2023","22","1840.5","3"
"02/01/2023","22","1888.5","3.98"
"02/01/2023","22","1924.5","4"
"02/01/2023","22","1960.5","5"
"02/01/2023","22","1972.5","7"
"02/01/2023","22","1978.5","10"
"02/01/2023","22","2046.5","10.15"
"02/01/2023","22","2114.5","10.45"
"02/01/2023","22","2181.5","10.9"
"02/01/2023","22","2248.5","11.35"
"02/01/2023","22","2316.5","12.2"
"02/01/2023","22","2384.5","13.25"
"02/01/2023","22","2627.5","21.25"
"02/01/2023","22","2642.5","31.98"
"02/01/2023","22","2657.5","32.98"
"02/01/2023","22","2900.5","36.25"
"02/01/2023","22","2910.5","42.64"
"02/01/2023","22","2920.5","45.64"
"02/01/2023","22","2942.6","50"
"02/01/2023","22","2964.4","80"
"02/01/2023","22","2986","110"
"02/01/2023","22","3007.6","140"
"02/01/2023","22","3028.4","170"
"02/01/2023","22","3047.7","200"
"02/01/2023","22","3067","230"
"02/01/2023","22","3087.6","260"
"02/01/2023","22","3106.9","290"
"02/01/2023","22","3127.5","320"
"02/01/2023","22","3143.8","350"
"02/01/2023","22","3159.1","380"
"02/01/2023","22","3175.4","410"
"02/01/2023","22","3189.7","440"
"02/01/2023","22","3207","470"
"02/01/2023","23","636.3",".01"
"02/01/2023","23","680.3",".92"
"02/01/2023","23","724.3",".94"
"02/01/2023","23","768.3",".96"
"02/01/2023","23","812.3",".97"
"02/01/2023","23","1074.8",".99"
"02/01/2023","23","1178.3","1"
"02/01/2023","23","1235.6","1.04"
"02/01/2023","23","1293.1","1.09"
"02/01/2023","23","1349.9","1.11"
"02/01/2023","23","1413.3","1.13"
"02/01/2023","23","1472.3","2"
"02/01/2023","23","1520.3","2.04"
"02/01/2023","23","1580.8","2.3"
"02/01/2023","23","1786.8","2.72"
"02/01/2023","23","1832.8","3"
"02/01/2023","23","1847.8","3.01"
"02/01/2023","23","1893.8","4"
"02/01/2023","23","1908.8","4.01"
"02/01/2023","23","1950.8","5"
"02/01/2023","23","2018.8","8.65"
"02/01/2023","23","2086.8","8.95"
"02/01/2023","23","2153.8","9.4"
"02/01/2023","23","2220.8","9.85"
"02/01/2023","23","2288.8","10.7"
"02/01/2023","23","2356.8","11.75"
"02/01/2023","23","2599.8","14.75"
"02/01/2023","23","2842.8","29.75"
"02/01/2023","23","2871.3","50"
"02/01/2023","23","2899.5","80"
"02/01/2023","23","2927.4","110"
"02/01/2023","23","2955.3","140"
"02/01/2023","23","2982.2","170"
"02/01/2023","23","3007.3","200"
"02/01/2023","23","3032.4","230"
"02/01/2023","23","3058.9","260"
"02/01/2023","23","3084","290"
"02/01/2023","23","3110.5","320"
"02/01/2023","23","3132.6","350"
"02/01/2023","23","3153.7","380"
"02/01/2023","23","3175.8","410"
"02/01/2023","23","3195.9","440"
"02/01/2023","23","3220","470"
"02/01/2023","24","636.1",".01"
"02/01/2023","24","680.1",".92"
"02/01/2023","24","724.1",".94"
"02/01/2023","24","768.1",".96"
"02/01/2023","24","812.1",".97"
"02/01/2023","24","1076.1",".99"
"02/01/2023","24","1179.6","1"
"02/01/2023","24","1236.9","1.04"
"02/01/2023","24","1294.4","1.09"
"02/01/2023","24","1351.2","1.11"
"02/01/2023","24","1414.6","1.13"
"02/01/2023","24","1462.6","1.72"
"02/01/2023","24","1521.6","2"
"02/01/2023","24","1582.1","2.3"
"02/01/2023","24","1788.1","2.72"
"02/01/2023","24","1834.1","3"
"02/01/2023","24","1849.1","3.01"
"02/01/2023","24","1895.1","4"
"02/01/2023","24","1910.1","4.01"
"02/01/2023","24","1952.1","5"
"02/01/2023","24","2020.1","8.65"
"02/01/2023","24","2088.1","8.95"
"02/01/2023","24","2155.1","9.4"
"02/01/2023","24","2222.1","9.85"
"02/01/2023","24","2290.1","10.7"
"02/01/2023","24","2358.1","11.75"
"02/01/2023","24","2601.1","14.75"
"02/01/2023","24","2844.1","29.75"
"02/01/2023","24","2872.6","50"
"02/01/2023","24","2900.8","80"
"02/01/2023","24","2929","110"
"02/01/2023","24","2956.9","140"
"02/01/2023","24","2983.8","170"
"02/01/2023","24","3008.8","200"
"02/01/2023","24","3033.8","230"
"02/01/2023","24","3060.4","260"
"02/01/2023","24","3085.4","290"
"02/01/2023","24","3112","320"
"02/01/2023","24","3135","350"
"02/01/2023","24","3156","380"
"02/01/2023","24","3178","410"
"02/01/2023","24","3198","440"
"02/01/2023","24","3222","470"
