"Delivery Date","Hour Ending","MW Offered","ONNS Offer Price"
"01/30/2023","18","3578.1","46.14"
"01/30/2023","18","3598.1","70"
"01/30/2023","18","3607.1","95.75"
"01/30/2023","18","3801.1","154.8"
"01/30/2023","18","3995.1","279.8"
"01/30/2023","18","4150.1","504.8"
"01/30/2023","18","4162.1","1999"
"01/30/2023","19","75","0"
"01/30/2023","19","846.6",".01"
"01/30/2023","19","901.6",".35"
"01/30/2023","19","941.6",".5"
"01/30/2023","19","1031.6",".6"
"01/30/2023","19","1091.6",".75"
"01/30/2023","19","1312.6","1"
"01/30/2023","19","1317.6","1.04"
"01/30/2023","19","1417.6","1.12"
"01/30/2023","19","1485.6","1.36"
"01/30/2023","19","1525.6","1.5"
"01/30/2023","19","1550.2","1.6"
"01/30/2023","19","1594.2","2.01"
"01/30/2023","19","1644.2","2.45"
"01/30/2023","19","1784.2","3"
"01/30/2023","19","2334.2","3.14"
"01/30/2023","19","2344.2","4"
"01/30/2023","19","2693.6","5"
"01/30/2023","19","2737.6","6"
"01/30/2023","19","2750.6","7.95"
"01/30/2023","19","2825.6","8"
"01/30/2023","19","2980.6","10"
"01/30/2023","19","3010.6","15"
"01/30/2023","19","3028.3","15.75"
"01/30/2023","19","3056.3","19.69"
"01/30/2023","19","3133.3","20"
"01/30/2023","19","3151","24.61"
"01/30/2023","19","3356","25"
"01/30/2023","19","3494","30"
"01/30/2023","19","3517.6","30.76"
"01/30/2023","19","3526.6","37.28"
"01/30/2023","19","3535.6","37.78"
"01/30/2023","19","3542.6","38.45"
"01/30/2023","19","3572.6","40"
"01/30/2023","19","3592.6","70"
"01/30/2023","19","3601.6","84.78"
"01/30/2023","19","3795.6","154.8"
"01/30/2023","19","3989.6","279.8"
"01/30/2023","19","4144.6","504.8"
"01/30/2023","19","4156.6","1999"
"01/30/2023","20","75","0"
"01/30/2023","20","845.6",".01"
"01/30/2023","20","900.6",".35"
"01/30/2023","20","940.6",".5"
"01/30/2023","20","1030.6",".6"
"01/30/2023","20","1090.6",".75"
"01/30/2023","20","1095.6",".97"
"01/30/2023","20","1316.6","1"
"01/30/2023","20","1416.6","1.12"
"01/30/2023","20","1484.6","1.36"
"01/30/2023","20","1524.6","1.5"
"01/30/2023","20","1549.2","1.6"
"01/30/2023","20","1593.2","2.01"
"01/30/2023","20","1643.2","2.45"
"01/30/2023","20","1783.2","3"
"01/30/2023","20","2333.2","3.14"
"01/30/2023","20","2343.2","4"
"01/30/2023","20","2692.6","5"
"01/30/2023","20","2736.6","6"
"01/30/2023","20","2749.6","7.95"
"01/30/2023","20","2824.6","8"
"01/30/2023","20","2842.3","8.4"
"01/30/2023","20","2997.3","10"
"01/30/2023","20","3025.3","10.5"
"01/30/2023","20","3055.3","12"
"01/30/2023","20","3073","13.12"
"01/30/2023","20","3103","15"
"01/30/2023","20","3126.6","16.41"
"01/30/2023","20","3128.7","16.93"
"01/30/2023","20","3205.7","20"
"01/30/2023","20","3212.7","20.51"
"01/30/2023","20","3417.7","25"
"01/30/2023","20","3419.8","26.22"
"01/30/2023","20","3557.8","30"
"01/30/2023","20","3566.8","37.28"
"01/30/2023","20","3575.8","37.78"
"01/30/2023","20","3595.8","70"
"01/30/2023","20","3604.8","84.78"
"01/30/2023","20","3798.8","154.8"
"01/30/2023","20","3992.8","279.8"
"01/30/2023","20","4147.8","504.8"
"01/30/2023","20","4159.8","1999"
"01/30/2023","21","75","0"
"01/30/2023","21","845.6",".01"
"01/30/2023","21","900.6",".35"
"01/30/2023","21","940.6",".5"
"01/30/2023","21","1030.6",".6"
"01/30/2023","21","1090.6",".75"
"01/30/2023","21","1095.6",".99"
"01/30/2023","21","1316.6","1"
"01/30/2023","21","1416.6","1.12"
"01/30/2023","21","1484.6","1.36"
"01/30/2023","21","1524.6","1.5"
"01/30/2023","21","1549.2","1.6"
"01/30/2023","21","1593.2","2.01"
"01/30/2023","21","1643.2","2.45"
"01/30/2023","21","1783.2","3"
"01/30/2023","21","2333.2","3.14"
"01/30/2023","21","2343.2","4"
"01/30/2023","21","2692.6","5"
"01/30/2023","21","2736.6","6"
"01/30/2023","21","2749.6","7.95"
"01/30/2023","21","2824.6","8"
"01/30/2023","21","2842.3","8.4"
"01/30/2023","21","2997.3","10"
"01/30/2023","21","3025.3","10.5"
"01/30/2023","21","3055.3","12"
"01/30/2023","21","3058.6","13.11"
"01/30/2023","21","3076.3","13.12"
"01/30/2023","21","3106.3","15"
"01/30/2023","21","3129.9","16.41"
"01/30/2023","21","3206.9","20"
"01/30/2023","21","3213.9","20.51"
"01/30/2023","21","3418.9","25"
"01/30/2023","21","3556.9","26"
"01/30/2023","21","3558.8","26.84"
"01/30/2023","21","3567.8","37.28"
"01/30/2023","21","3576.8","37.78"
"01/30/2023","21","3596.8","70"
"01/30/2023","21","3605.8","89.19"
"01/30/2023","21","3799.8","146.8"
"01/30/2023","21","3993.8","271.8"
"01/30/2023","21","4148.8","496.8"
"01/30/2023","21","4160.8","1999"
"01/30/2023","22","75","0"
"01/30/2023","22","687.6",".01"
"01/30/2023","22","742.6",".35"
"01/30/2023","22","782.6",".5"
"01/30/2023","22","872.6",".6"
"01/30/2023","22","932.6",".75"
"01/30/2023","22","937.6",".98"
"01/30/2023","22","1158.6","1"
"01/30/2023","22","1258.6","1.12"
"01/30/2023","22","1326.6","1.36"
"01/30/2023","22","1366.6","1.5"
"01/30/2023","22","1391.2","1.6"
"01/30/2023","22","1435.2","2.01"
"01/30/2023","22","1485.2","2.45"
"01/30/2023","22","1625.2","3"
"01/30/2023","22","2175.2","3.14"
"01/30/2023","22","2185.2","4"
"01/30/2023","22","2310.2","4.5"
"01/30/2023","22","2370.2","4.75"
"01/30/2023","22","2674.6","5"
"01/30/2023","22","2718.6","6"
"01/30/2023","22","2731.6","7.95"
"01/30/2023","22","2806.6","8"
"01/30/2023","22","2824.3","8.4"
"01/30/2023","22","2826.6","9.88"
"01/30/2023","22","2841.6","10"
"01/30/2023","22","2869.6","10.5"
"01/30/2023","22","2929.6","12"
"01/30/2023","22","2947.3","13.12"
"01/30/2023","22","2951.3","15"
"01/30/2023","22","2974.9","16.41"
"01/30/2023","22","3039.9","20"
"01/30/2023","22","3046.9","20.51"
"01/30/2023","22","3184.9","22"
"01/30/2023","22","3389.9","25"
"01/30/2023","22","3393.7","27.41"
"01/30/2023","22","3402.7","48.07"
"01/30/2023","22","3410.7","50"
"01/30/2023","22","3419.7","50.99"
"01/30/2023","22","3439.7","70"
"01/30/2023","22","3448.7","110.37"
"01/30/2023","22","3642.7","145.25"
"01/30/2023","22","3836.7","270.25"
"01/30/2023","22","3991.7","495.25"
"01/30/2023","22","4003.7","1999"
"01/30/2023","23","75","0"
"01/30/2023","23","687.6",".01"
"01/30/2023","23","742.6",".35"
"01/30/2023","23","842.6",".5"
"01/30/2023","23","932.6",".6"
"01/30/2023","23","1037.6",".75"
"01/30/2023","23","1042.6",".97"
"01/30/2023","23","1302.6","1"
"01/30/2023","23","1402.6","1.12"
"01/30/2023","23","1470.6","1.36"
"01/30/2023","23","1510.6","1.5"
"01/30/2023","23","1535.2","1.6"
"01/30/2023","23","1630.2","2"
"01/30/2023","23","1674.2","2.01"
"01/30/2023","23","1724.2","2.45"
"01/30/2023","23","1924.2","3"
"01/30/2023","23","2474.2","3.14"
"01/30/2023","23","2484.2","4"
"01/30/2023","23","2678.6","5"
"01/30/2023","23","2698.7","5.25"
"01/30/2023","23","2742.7","6"
"01/30/2023","23","2774.7","6.56"
"01/30/2023","23","2787.7","7.95"
"01/30/2023","23","2862.7","8"
"01/30/2023","23","2882.8","8.2"
"01/30/2023","23","2927.8","10"
"01/30/2023","23","2954.6","10.25"
"01/30/2023","23","2999.6","10.45"
"01/30/2023","23","3029.6","12"
"01/30/2023","23","3037.6","12.82"
"01/30/2023","23","3157.6","15"
"01/30/2023","23","3315.6","20"
"01/30/2023","23","3400.6","25"
"01/30/2023","23","3403.7","27.99"
"01/30/2023","23","3423.7","60.45"
"01/30/2023","23","3431.7","100"
"01/30/2023","23","3625.7","140.25"
"01/30/2023","23","3819.7","265.25"
"01/30/2023","23","3974.7","490.25"
"01/30/2023","23","3986.7","1999"
"01/30/2023","24","75","0"
"01/30/2023","24","687.6",".01"
"01/30/2023","24","742.6",".35"
"01/30/2023","24","842.6",".5"
"01/30/2023","24","932.6",".6"
"01/30/2023","24","1037.6",".75"
"01/30/2023","24","1042.6",".96"
"01/30/2023","24","1397.6","1"
"01/30/2023","24","1497.6","1.12"
"01/30/2023","24","1565.6","1.36"
"01/30/2023","24","1725.6","1.5"
"01/30/2023","24","1750.2","1.6"
"01/30/2023","24","1780.2","2"
"01/30/2023","24","1824.2","2.01"
"01/30/2023","24","1874.2","2.45"
"01/30/2023","24","1954.2","3"
"01/30/2023","24","2504.2","3.14"
"01/30/2023","24","2514.2","4"
"01/30/2023","24","2708.6","5"
"01/30/2023","24","2715","5.07"
"01/30/2023","24","2731.8","5.25"
"01/30/2023","24","2775.8","6"
"01/30/2023","24","2807.8","6.56"
"01/30/2023","24","2820.8","7.95"
"01/30/2023","24","2895.8","8"
"01/30/2023","24","2912.6","8.2"
"01/30/2023","24","2927.6","10"
"01/30/2023","24","2950","10.25"
"01/30/2023","24","2995","10.45"
"01/30/2023","24","3025","12"
"01/30/2023","24","3033","12.82"
"01/30/2023","24","3153","15"
"01/30/2023","24","3311","20"
"01/30/2023","24","3396","25"
"01/30/2023","24","3399","28.31"
"01/30/2023","24","3419","60.45"
"01/30/2023","24","3427","100"
"01/30/2023","24","3621","140.25"
"01/30/2023","24","3815","265.25"
"01/30/2023","24","3970","490.25"
"01/30/2023","24","3982","1999"
